id,geo_level,geo_code,parent_level,parent_code,version,name,long_name,square_kms
1848,level3,MA_3_00138,level2,MA_2_0017,2009,NA (Akka),NA (Akka),
1849,level3,MA_3_00139,level2,MA_2_0017,2009,NA (Fam El Hisn),NA (Fam El Hisn),
1850,level3,MA_3_00140,level2,MA_2_0017,2009,NA (Foum Zguid),NA (Foum Zguid),
1851,level3,MA_3_00141,level2,MA_2_0017,2009,NA (Tata),NA (Tata),
1852,level3,MA_3_00142,level2,MA_2_0017,2009,Tata,Tata,
1853,level3,MA_3_00143,level2,MA_2_0018,2009,Tarfaya,Tarfaya,
1854,level3,MA_3_00144,level2,MA_2_0019,2009,Ait Ourir,Ait Ourir,
1855,level3,MA_3_00145,level2,MA_2_0019,2009,Amizmiz,Amizmiz,
1856,level3,MA_3_00146,level2,MA_2_0019,2009,Asni,Asni,
1857,level3,MA_3_00147,level2,MA_2_0019,2009,NA (Ait Ourir),NA (Ait Ourir),
1858,level3,MA_3_00148,level2,MA_2_0019,2009,Tahannaout,Tahannaout,
1859,level3,MA_3_00149,level2,MA_2_0020,2009,Chichaoua,Chichaoua,
1860,level3,MA_3_00150,level2,MA_2_0020,2009,Imintanoute,Imintanoute,
1861,level3,MA_3_00151,level2,MA_2_0020,2009,Majjat,Majjat,
1862,level3,MA_3_00152,level2,MA_2_0020,2009,Mtouga,Mtouga,
1863,level3,MA_3_00153,level2,MA_2_0020,2009,NA (Chichaoua),NA (Chichaoua),
1864,level3,MA_3_00154,level2,MA_2_0020,2009,NA (Imintanoute),NA (Imintanoute),
1865,level3,MA_3_00155,level2,MA_2_0021,2009,El Kelaa Sr,El Kelaa Sr,
1866,level3,MA_3_00156,level2,MA_2_0021,2009,Laattaouia,Laattaouia,
1867,level3,MA_3_00157,level2,MA_2_0021,2009,NA (Ben Guerir),NA (Ben Guerir),
1868,level3,MA_3_00158,level2,MA_2_0021,2009,NA (Kelaat Sraghna),NA (Kelaat Sraghna),
1869,level3,MA_3_00159,level2,MA_2_0021,2009,NA (Laataouia),NA (Laataouia),
1870,level3,MA_3_00160,level2,MA_2_0021,2009,NA (Sidi Rahhal),NA (Sidi Rahhal),
1871,level3,MA_3_00161,level2,MA_2_0021,2009,NA (Tamallalt),NA (Tamallalt),
1872,level3,MA_3_00162,level2,MA_2_0021,2009,Rehamna,Rehamna,
1873,level3,MA_3_00163,level2,MA_2_0021,2009,Sidi Bou Ot,Sidi Bou Ot,
1874,level3,MA_3_00164,level2,MA_2_0022,2009,Essaouira,Essaouira,
1875,level3,MA_3_00165,level2,MA_2_0022,2009,NA (Ait Daoud),NA (Ait Daoud),
1876,level3,MA_3_00166,level2,MA_2_0022,2009,NA (El Hanchane),NA (El Hanchane),
1877,level3,MA_3_00167,level2,MA_2_0022,2009,NA (Essaouira),NA (Essaouira),
1878,level3,MA_3_00168,level2,MA_2_0022,2009,NA (Talmest),NA (Talmest),
1879,level3,MA_3_00169,level2,MA_2_0022,2009,NA (Tamanar),NA (Tamanar),
1880,level3,MA_3_00170,level2,MA_2_0022,2009,Tamanar,Tamanar,
1881,level3,MA_3_00171,level2,MA_2_0023,2009,Bour,Bour,
1882,level3,MA_3_00172,level2,MA_2_0023,2009,Loudaya,Loudaya,
1883,level3,MA_3_00173,level2,MA_2_0023,2009,NA (Annakhil),NA (Annakhil),
1884,level3,MA_3_00174,level2,MA_2_0023,2009,NA (Machouar Kasba),NA (Machouar Kasba),
1885,level3,MA_3_00175,level2,MA_2_0023,2009,NA (Marrakech Medina),NA (Marrakech Medina),
1886,level3,MA_3_00176,level2,MA_2_0023,2009,NA (Menara Gueliz),NA (Menara Gueliz),
1887,level3,MA_3_00177,level2,MA_2_0023,2009,NA (Sidi Youssef Ben Ali),NA (Sidi Youssef Ben Ali),
1888,level3,MA_3_00178,level2,MA_2_0024,2009,Agourai,Agourai,
1889,level3,MA_3_00179,level2,MA_2_0024,2009,Ain Taoujda,Ain Taoujda,
1890,level3,MA_3_00180,level2,MA_2_0024,2009,El Hajeb,El Hajeb,
1891,level3,MA_3_00181,level2,MA_2_0024,2009,NA (Agourai),NA (Agourai),
1892,level3,MA_3_00182,level2,MA_2_0024,2009,NA (Ain Taoujdate),NA (Ain Taoujdate),
1893,level3,MA_3_00183,level2,MA_2_0024,2009,NA (El Hajeb),NA (El Hajeb),
1894,level3,MA_3_00184,level2,MA_2_0024,2009,NA (Sbaa Aiyoun),NA (Sbaa Aiyoun),
1895,level3,MA_3_00185,level2,MA_2_0025,2009,Arfoud,Arfoud,
1896,level3,MA_3_00186,level2,MA_2_0025,2009,Assoul,Assoul,
1897,level3,MA_3_00187,level2,MA_2_0025,2009,Errachidia,Errachidia,
1898,level3,MA_3_00188,level2,MA_2_0025,2009,Errich,Errich,
1899,level3,MA_3_00189,level2,MA_2_0025,2009,Errissani,Errissani,
1900,level3,MA_3_00190,level2,MA_2_0025,2009,Goulmima,Goulmima,
1901,level3,MA_3_00191,level2,MA_2_0025,2009,Imilchil,Imilchil,
1902,level3,MA_3_00192,level2,MA_2_0025,2009,NA (Arfoud),NA (Arfoud),
1903,level3,MA_3_00193,level2,MA_2_0025,2009,NA (Boudnib),NA (Boudnib),
1904,level3,MA_3_00194,level2,MA_2_0025,2009,NA (Errachidia),NA (Errachidia),
1905,level3,MA_3_00195,level2,MA_2_0025,2009,NA (Errich),NA (Errich),
1906,level3,MA_3_00196,level2,MA_2_0025,2009,NA (Goulmima),NA (Goulmima),
1907,level3,MA_3_00197,level2,MA_2_0025,2009,NA (Jorf),NA (Jorf),
1908,level3,MA_3_00198,level2,MA_2_0025,2009,NA (Moulay Ali Cherif),NA (Moulay Ali Cherif),
1909,level3,MA_3_00199,level2,MA_2_0025,2009,NA (Tinejdad),NA (Tinejdad),
1910,level3,MA_3_00200,level2,MA_2_0026,2009,Azrou,Azrou,
1911,level3,MA_3_00201,level2,MA_2_0026,2009,NA (Azrou),NA (Azrou),
1912,level3,MA_3_00202,level2,MA_2_0026,2009,NA (Ifrane),NA (Ifrane),
1913,level3,MA_3_00203,level2,MA_2_0027,2009,El Kbab,El Kbab,
1914,level3,MA_3_00204,level2,MA_2_0027,2009,Khenifra,Khenifra,
1915,level3,MA_3_00205,level2,MA_2_0027,2009,Midelt,Midelt,
1916,level3,MA_3_00206,level2,MA_2_0027,2009,NA (Khenifra),NA (Khenifra),
1917,level3,MA_3_00207,level2,MA_2_0027,2009,'NA (M''Rirt)','NA (M''Rirt)',
1918,level3,MA_3_00208,level2,MA_2_0027,2009,NA (Midelt),NA (Midelt),
1919,level3,MA_3_00209,level2,MA_2_0028,2009,Ain Orma,Ain Orma,
1920,level3,MA_3_00210,level2,MA_2_0028,2009,Meknes Banl,Meknes Banl,
1921,level3,MA_3_00211,level2,MA_2_0028,2009,NA (Al Ismailia),NA (Al Ismailia),
1922,level3,MA_3_00212,level2,MA_2_0028,2009,NA (Al Machouar Stina),NA (Al Machouar Stina),
1923,level3,MA_3_00213,level2,MA_2_0028,2009,NA (Boufakrane),NA (Boufakrane),
1924,level3,MA_3_00214,level2,MA_2_0028,2009,NA (Hamrya),NA (Hamrya),
1925,level3,MA_3_00215,level2,MA_2_0028,2009,NA (Maknassat Azzaytoun),NA (Maknassat Azzaytoun),
1926,level3,MA_3_00216,level2,MA_2_0028,2009,NA (Moulay Idriss Zerhoun),NA (Moulay Idriss Zerhoun),
1927,level3,MA_3_00217,level2,MA_2_0028,2009,NA (Ouislane),NA (Ouislane),
1928,level3,MA_3_00218,level2,MA_2_0028,2009,NA (Toulal),NA (Toulal),
1929,level3,MA_3_00219,level2,MA_2_0028,2009,Zerhoun,Zerhoun,
1930,level3,MA_3_00220,level2,MA_2_0029,2009,Ahfir,Ahfir,
1931,level3,MA_3_00221,level2,MA_2_0029,2009,Aklim,Aklim,
1932,level3,MA_3_00222,level2,MA_2_0029,2009,El Aioun,El Aioun,
1933,level3,MA_3_00223,level2,MA_2_0029,2009,NA (Ahfir),NA (Ahfir),
1934,level3,MA_3_00224,level2,MA_2_0029,2009,NA (Ain Erreggada),NA (Ain Erreggada),
1935,level3,MA_3_00225,level2,MA_2_0029,2009,NA (Aklim),NA (Aklim),
1936,level3,MA_3_00226,level2,MA_2_0029,2009,NA (Berkane),NA (Berkane),
1937,level3,MA_3_00227,level2,MA_2_0029,2009,NA (El Aioun Sidi Mellouk),NA (El Aioun Sidi Mellouk),
1938,level3,MA_3_00228,level2,MA_2_0029,2009,NA (Saidia),NA (Saidia),
1939,level3,MA_3_00229,level2,MA_2_0029,2009,NA (Sidi Slimane Echcherraa),NA (Sidi Slimane Echcherraa),
1940,level3,MA_3_00230,level2,MA_2_0029,2009,NA (Taourirt),NA (Taourirt),
1941,level3,MA_3_00231,level2,MA_2_0029,2009,Taourirt,Taourirt,
1942,level3,MA_3_00232,level2,MA_2_0030,2009,Bni Tadjite,Bni Tadjite,
1943,level3,MA_3_00233,level2,MA_2_0030,2009,Figuig,Figuig,
1944,level3,MA_3_00234,level2,MA_2_0030,2009,NA (Bouarfa),NA (Bouarfa),
1945,level3,MA_3_00235,level2,MA_2_0030,2009,NA (Figuig),NA (Figuig),
1946,level3,MA_3_00236,level2,MA_2_0031,2009,Ain Bni Mat,Ain Bni Mat,
1947,level3,MA_3_00237,level2,MA_2_0031,2009,Debdou,Debdou,
1948,level3,MA_3_00238,level2,MA_2_0031,2009,Jerada Banl,Jerada Banl,
1949,level3,MA_3_00239,level2,MA_2_0031,2009,NA (Ain Bni Mathar),NA (Ain Bni Mathar),
1950,level3,MA_3_00240,level2,MA_2_0031,2009,NA (Debdou),NA (Debdou),
1951,level3,MA_3_00241,level2,MA_2_0031,2009,NA (Jrada),NA (Jrada),
1952,level3,MA_3_00242,level2,MA_2_0031,2009,NA (Touissit),NA (Touissit),
1953,level3,MA_3_00243,level2,MA_2_0032,2009,Driouch,Driouch,
1954,level3,MA_3_00244,level2,MA_2_0032,2009,Guelaia,Guelaia,
1955,level3,MA_3_00245,level2,MA_2_0032,2009,Louta,Louta,
1956,level3,MA_3_00246,level2,MA_2_0032,2009,NA (Al Aaroui),NA (Al Aaroui),
1957,level3,MA_3_00247,level2,MA_2_0032,2009,NA (Bni Ansar),NA (Bni Ansar),
1958,level3,MA_3_00248,level2,MA_2_0032,2009,NA (Nador),NA (Nador),
1959,level3,MA_3_00249,level2,MA_2_0032,2009,NA (Zaio),NA (Zaio),
1960,level3,MA_3_00250,level2,MA_2_0032,2009,NA (Zeghanghane),NA (Zeghanghane),
1961,level3,MA_3_00251,level2,MA_2_0032,2009,Rif,Rif,
1962,level3,MA_3_00252,level2,MA_2_0033,2009,NA (Bni Drar),NA (Bni Drar),
1963,level3,MA_3_00253,level2,MA_2_0033,2009,NA (Neima),NA (Neima),
1964,level3,MA_3_00254,level2,MA_2_0033,2009,NA (Ouad Ennachef Sidi Maafa),NA (Ouad Ennachef Sidi Maafa),
1965,level3,MA_3_00255,level2,MA_2_0033,2009,NA (Oujda Sidi Ziane),NA (Oujda Sidi Ziane),
1966,level3,MA_3_00256,level2,MA_2_0033,2009,NA (Sidi Driss El Qadi),NA (Sidi Driss El Qadi),
1967,level3,MA_3_00257,level2,MA_2_0033,2009,NA (Sidi Yahya),NA (Sidi Yahya),
1968,level3,MA_3_00258,level2,MA_2_0033,2009,Oujda Banli,Oujda Banli,
1969,level3,MA_3_00259,level2,MA_2_0034,2009,Khemisset,Khemisset,
1970,level3,MA_3_00260,level2,MA_2_0034,2009,NA (Khemisset),NA (Khemisset),
1971,level3,MA_3_00261,level2,MA_2_0034,2009,NA (Rommani),NA (Rommani),
1972,level3,MA_3_00262,level2,MA_2_0034,2009,NA (Tiflet),NA (Tiflet),
1973,level3,MA_3_00263,level2,MA_2_0034,2009,Oulmes,Oulmes,
1974,level3,MA_3_00264,level2,MA_2_0034,2009,Rommani,Rommani,
1975,level3,MA_3_00265,level2,MA_2_0034,2009,Tiflet,Tiflet,
1976,level3,MA_3_00266,level2,MA_2_0035,2009,NA (Agdal Riyad),NA (Agdal Riyad),
1977,level3,MA_3_00267,level2,MA_2_0035,2009,NA (El Youssoufia),NA (El Youssoufia),
1978,level3,MA_3_00268,level2,MA_2_0035,2009,NA (Rabat Hassan),NA (Rabat Hassan),
1979,level3,MA_3_00269,level2,MA_2_0035,2009,NA (Touarga),NA (Touarga),
1980,level3,MA_3_00270,level2,MA_2_0035,2009,NA (Yacoub El Mansour),NA (Yacoub El Mansour),
1981,level3,MA_3_00271,level2,MA_2_0036,2009,NA (Hssaine),NA (Hssaine),
1982,level3,MA_3_00272,level2,MA_2_0036,2009,NA (Sale Bab Lamrissa),NA (Sale Bab Lamrissa),
1983,level3,MA_3_00273,level2,MA_2_0036,2009,NA (Sale Bettana),NA (Sale Bettana),
1984,level3,MA_3_00274,level2,MA_2_0036,2009,NA (Sale Laayayda),NA (Sale Laayayda),
1985,level3,MA_3_00275,level2,MA_2_0036,2009,NA (Sale Tabriquet),NA (Sale Tabriquet),
1986,level3,MA_3_00276,level2,MA_2_0036,2009,Sale Banlie,Sale Banlie,
1987,level3,MA_3_00277,level2,MA_2_0037,2009,Ain El Aoud,Ain El Aoud,
1988,level3,MA_3_00278,level2,MA_2_0037,2009,NA (Ain El Aouda),NA (Ain El Aouda),
1989,level3,MA_3_00279,level2,MA_2_0037,2009,NA (Harhoura),NA (Harhoura),
1990,level3,MA_3_00280,level2,MA_2_0037,2009,NA (Skhirate),NA (Skhirate),
1991,level3,MA_3_00281,level2,MA_2_0037,2009,NA (Temara),NA (Temara),
1992,level3,MA_3_00282,level2,MA_2_0037,2009,Temara,Temara,
1993,level3,MA_3_00283,level2,MA_2_0038,2009,Agadir Banl,Agadir Banl,
1994,level3,MA_3_00284,level2,MA_2_0038,2009,NA (Agadir),NA (Agadir),
1995,level3,MA_3_00285,level2,MA_2_0038,2009,NA (Anza),NA (Anza),
1996,level3,MA_3_00286,level2,MA_2_0038,2009,NA (Bensergao),NA (Bensergao),
1997,level3,MA_3_00287,level2,MA_2_0038,2009,NA (Tikouine),NA (Tikouine),
1998,level3,MA_3_00288,level2,MA_2_0039,2009,Ait Baha,Ait Baha,
1999,level3,MA_3_00289,level2,MA_2_0039,2009,Belfaa Mass,Belfaa Mass,
2000,level3,MA_3_00290,level2,MA_2_0039,2009,Biougra,Biougra,
2001,level3,MA_3_00291,level2,MA_2_0039,2009,NA (Ait Baha),NA (Ait Baha),
2002,level3,MA_3_00292,level2,MA_2_0039,2009,NA (Biougra),NA (Biougra),
2003,level3,MA_3_00293,level2,MA_2_0040,2009,Ait Melloul,Ait Melloul,
2004,level3,MA_3_00294,level2,MA_2_0040,2009,NA (Ait Melloul),NA (Ait Melloul),
2005,level3,MA_3_00295,level2,MA_2_0040,2009,NA (Dcheira El Jihadia),NA (Dcheira El Jihadia),
2006,level3,MA_3_00296,level2,MA_2_0040,2009,NA (Inezgane),NA (Inezgane),
2007,level3,MA_3_00297,level2,MA_2_0041,2009,Amerzgane,Amerzgane,
2008,level3,MA_3_00298,level2,MA_2_0041,2009,Boumalne Da,Boumalne Da,
2009,level3,MA_3_00299,level2,MA_2_0041,2009,NA (Boumalne Dades),NA (Boumalne Dades),
2010,level3,MA_3_00300,level2,MA_2_0041,2009,'NA (Kalaat M''Gouna)','NA (Kalaat M''Gouna)',
2011,level3,MA_3_00301,level2,MA_2_0041,2009,NA (Ouarzazate),NA (Ouarzazate),
2012,level3,MA_3_00302,level2,MA_2_0041,2009,NA (Taznakht),NA (Taznakht),
2013,level3,MA_3_00303,level2,MA_2_0041,2009,NA (Tinghir),NA (Tinghir),
2014,level3,MA_3_00304,level2,MA_2_0041,2009,Ouarzazate,Ouarzazate,
2015,level3,MA_3_00305,level2,MA_2_0041,2009,Zagora,Zagora,
2016,level3,MA_3_00306,level2,MA_2_0042,2009,Igherm,Igherm,
2017,level3,MA_3_00307,level2,MA_2_0042,2009,NA (Ait Iaaza),NA (Ait Iaaza),
2018,level3,MA_3_00308,level2,MA_2_0042,2009,NA (El Guerdane),NA (El Guerdane),
2019,level3,MA_3_00309,level2,MA_2_0042,2009,NA (Igherm),NA (Igherm),
2020,level3,MA_3_00310,level2,MA_2_0042,2009,NA (Oulad Berhil),NA (Oulad Berhil),
2021,level3,MA_3_00311,level2,MA_2_0042,2009,NA (Oulad Teima),NA (Oulad Teima),
2022,level3,MA_3_00312,level2,MA_2_0042,2009,NA (Taliouine),NA (Taliouine),
2023,level3,MA_3_00313,level2,MA_2_0042,2009,NA (Taroudannt),NA (Taroudannt),
2024,level3,MA_3_00314,level2,MA_2_0042,2009,Oulad Berhi,Oulad Berhi,
2025,level3,MA_3_00315,level2,MA_2_0042,2009,Oulad Teima,Oulad Teima,
2026,level3,MA_3_00316,level2,MA_2_0042,2009,Taliouine,Taliouine,
2027,level3,MA_3_00317,level2,MA_2_0042,2009,Taroudannt,Taroudannt,
2028,level3,MA_3_00318,level2,MA_2_0043,2009,Anezi,Anezi,
2029,level3,MA_3_00319,level2,MA_2_0043,2009,Ifni,Ifni,
2030,level3,MA_3_00320,level2,MA_2_0043,2009,Lakhsas,Lakhsas,
2031,level3,MA_3_00321,level2,MA_2_0043,2009,NA (Lakhsas),NA (Lakhsas),
2032,level3,MA_3_00322,level2,MA_2_0043,2009,NA (Sidi Ifni),NA (Sidi Ifni),
2033,level3,MA_3_00323,level2,MA_2_0043,2009,NA (Tafraout),NA (Tafraout),
2034,level3,MA_3_00324,level2,MA_2_0043,2009,NA (Tiznit),NA (Tiznit),
2035,level3,MA_3_00325,level2,MA_2_0043,2009,Tafraout,Tafraout,
2036,level3,MA_3_00326,level2,MA_2_0043,2009,Tiznit,Tiznit,
2037,level3,MA_3_00327,level2,MA_2_0044,2009,NA (Agdz),NA (Agdz),
2038,level3,MA_3_00328,level2,MA_2_0044,2009,NA (Zagora),NA (Zagora),
2039,level3,MA_3_00329,level2,MA_2_0044,2009,Zagora,Zagora,
2040,level3,MA_3_00330,level2,MA_2_0045,2009,Azilal,Azilal,
2041,level3,MA_3_00331,level2,MA_2_0045,2009,Bzou,Bzou,
2042,level3,MA_3_00332,level2,MA_2_0045,2009,Demnate,Demnate,
2043,level3,MA_3_00333,level2,MA_2_0045,2009,NA (Azilal),NA (Azilal),
2044,level3,MA_3_00334,level2,MA_2_0045,2009,NA (Demnate),NA (Demnate),
2045,level3,MA_3_00335,level2,MA_2_0045,2009,Ouaouizaght,Ouaouizaght,
2046,level3,MA_3_00336,level2,MA_2_0046,2009,Beni Mellal,Beni Mellal,
2047,level3,MA_3_00337,level2,MA_2_0046,2009,Bni Moussa,Bni Moussa,
2048,level3,MA_3_00338,level2,MA_2_0046,2009,El Ksiba,El Ksiba,
2049,level3,MA_3_00339,level2,MA_2_0046,2009,Fquih Ben S,Fquih Ben S,
2050,level3,MA_3_00340,level2,MA_2_0046,2009,Kasba Tadla,Kasba Tadla,
2051,level3,MA_3_00341,level2,MA_2_0046,2009,NA (Beni Mellal),NA (Beni Mellal),
2052,level3,MA_3_00342,level2,MA_2_0046,2009,NA (El Ksiba),NA (El Ksiba),
2053,level3,MA_3_00343,level2,MA_2_0046,2009,NA (Fquih Ben Salah),NA (Fquih Ben Salah),
2054,level3,MA_3_00344,level2,MA_2_0046,2009,NA (Kasba Tadla),NA (Kasba Tadla),
2055,level3,MA_3_00345,level2,MA_2_0046,2009,NA (Oulad Ayad),NA (Oulad Ayad),
2056,level3,MA_3_00346,level2,MA_2_0046,2009,NA (Souk Sebt Oulad Nemma),NA (Souk Sebt Oulad Nemma),
2057,level3,MA_3_00347,level2,MA_2_0046,2009,NA (Zaouiat Cheikh),NA (Zaouiat Cheikh),
2058,level3,MA_3_00348,level2,MA_2_0047,2009,Bab Berred,Bab Berred,
2059,level3,MA_3_00349,level2,MA_2_0047,2009,Bab Taza,Bab Taza,
2060,level3,MA_3_00350,level2,MA_2_0047,2009,Bou Ahmed,Bou Ahmed,
2061,level3,MA_3_00351,level2,MA_2_0047,2009,Moqrissat,Moqrissat,
2062,level3,MA_3_00352,level2,MA_2_0047,2009,NA (Chefchaouene),NA (Chefchaouene),
2063,level3,MA_3_00353,level2,MA_2_0048,2009,Fahs,Fahs,
2064,level3,MA_3_00354,level2,MA_2_0048,2009,NA (Bni Makada),NA (Bni Makada),
2065,level3,MA_3_00355,level2,MA_2_0049,2009,Ksar El Keb,Ksar El Keb,
2066,level3,MA_3_00356,level2,MA_2_0049,2009,Larache,Larache,
2067,level3,MA_3_00357,level2,MA_2_0049,2009,NA (Ksar El Kebir),NA (Ksar El Kebir),
2068,level3,MA_3_00358,level2,MA_2_0049,2009,NA (Larache),NA (Larache),
2069,level3,MA_3_00359,level2,MA_2_0050,2009,Jebala,Jebala,
2070,level3,MA_3_00360,level2,MA_2_0050,2009,NA (Fnidq),NA (Fnidq),
2071,level3,MA_3_00361,level2,MA_2_0050,2009,'NA (M''Diq)','NA (M''Diq)',
2072,level3,MA_3_00362,level2,MA_2_0050,2009,NA (Martil),NA (Martil),
2073,level3,MA_3_00363,level2,MA_2_0050,2009,NA (Ouad Laou),NA (Ouad Laou),
2074,level3,MA_3_00364,level2,MA_2_0050,2009,NA (Tetouan Al Azhar),NA (Tetouan Al Azhar),
2075,level3,MA_3_00365,level2,MA_2_0050,2009,NA (Tetouan Sidi Al Mandri),NA (Tetouan Sidi Al Mandri),
2076,level3,MA_3_00366,level2,MA_2_0050,2009,Tetouan,Tetouan,
2077,level3,MA_3_00367,level2,MA_2_0051,2009,Assilah,Assilah,
2078,level3,MA_3_00368,level2,MA_2_0051,2009,Boukhalef,Boukhalef,
2079,level3,MA_3_00369,level2,MA_2_0051,2009,NA (Assilah),NA (Assilah),
2080,level3,MA_3_00370,level2,MA_2_0051,2009,NA (Charf),NA (Charf),
2081,level3,MA_3_00371,level2,MA_2_0051,2009,NA (Tanger),NA (Tanger),
2082,level3,MA_3_00372,level2,MA_2_0052,2009,Bni Boufrah,Bni Boufrah,
2083,level3,MA_3_00373,level2,MA_2_0052,2009,Bni Ouriagh,Bni Ouriagh,
2084,level3,MA_3_00374,level2,MA_2_0052,2009,NA (Al Hoceima),NA (Al Hoceima),
2085,level3,MA_3_00375,level2,MA_2_0052,2009,NA (Bni Bouayach),NA (Bni Bouayach),
2086,level3,MA_3_00376,level2,MA_2_0052,2009,NA (Imzouren),NA (Imzouren),
2087,level3,MA_3_00377,level2,MA_2_0052,2009,NA (Targuist),NA (Targuist),
2088,level3,MA_3_00378,level2,MA_2_0052,2009,Targuist,Targuist,
2089,level3,MA_3_00379,level2,MA_2_0053,2009,Ghafsai,Ghafsai,
2090,level3,MA_3_00380,level2,MA_2_0053,2009,Kariat Ba M,Kariat Ba M,
2091,level3,MA_3_00381,level2,MA_2_0053,2009,NA (Ghafsai),NA (Ghafsai),
2092,level3,MA_3_00382,level2,MA_2_0053,2009,NA (Kariat Ba Mohamed),NA (Kariat Ba Mohamed),
2093,level3,MA_3_00383,level2,MA_2_0053,2009,NA (Taouante),NA (Taouante),
2094,level3,MA_3_00384,level2,MA_2_0053,2009,NA (Thar Essouk),NA (Thar Essouk),
2095,level3,MA_3_00385,level2,MA_2_0053,2009,NA (Tissa),NA (Tissa),
2096,level3,MA_3_00386,level2,MA_2_0053,2009,Taounate,Taounate,
2097,level3,MA_3_00387,level2,MA_2_0053,2009,Tissa,Tissa,
2098,level3,MA_3_00388,level2,MA_2_0054,2009,Aknoul,Aknoul,
2099,level3,MA_3_00389,level2,MA_2_0054,2009,Guercif,Guercif,
2100,level3,MA_3_00390,level2,MA_2_0054,2009,NA (Aknoul),NA (Aknoul),
2101,level3,MA_3_00391,level2,MA_2_0054,2009,NA (Guercif),NA (Guercif),
2102,level3,MA_3_00392,level2,MA_2_0054,2009,NA (Ouad Amlil),NA (Ouad Amlil),
2103,level3,MA_3_00393,level2,MA_2_0054,2009,NA (Tahla),NA (Tahla),
2104,level3,MA_3_00394,level2,MA_2_0054,2009,NA (Taza Al Oulia),NA (Taza Al Oulia),
2105,level3,MA_3_00395,level2,MA_2_0054,2009,NA (Taza El Jadida),NA (Taza El Jadida),
2106,level3,MA_3_00396,level2,MA_2_0054,2009,Ouad Amlil,Ouad Amlil,
2107,level3,MA_3_00397,level2,MA_2_0054,2009,Tahla,Tahla,
2108,level3,MA_3_00398,level2,MA_2_0054,2009,Tainaste,Tainaste,
2109,level3,MA_3_00399,level2,MA_2_0054,2009,Taza,Taza,
2110,country,MA,continent,AFR,2009,Morocco,Morocco,
